95;BRASIL;1058;ALBERTINA;3101409;MG;0
96;BRASIL;1058;ALCANTARA;2100204;MA;0
97;BRASIL;1058;ALCANTARAS;2300507;CE;0
98;BRASIL;1058;ALCANTIL;2500536;PB;0
99;BRASIL;1058;ALCINOPOLIS;5000252;MS;0
100;BRASIL;1058;ALCOBACA;2900801;BA;0
101;BRASIL;1058;ALDEIAS ALTAS;2100303;MA;0
102;BRASIL;1058;ALECRIM;4300307;RS;0
103;BRASIL;1058;ALEGRE;3200201;ES;0
104;BRASIL;1058;ALEGRETE;4300406;RS;0
105;BRASIL;1058;ALEGRETE DO PIAUI;2200277;PI;0
106;BRASIL;1058;ALEGRIA;4300455;RS;0
107;BRASIL;1058;ALEM PARAIBA;3101508;MG;0
108;BRASIL;1058;ALENQUER;1500404;PA;0
109;BRASIL;1058;ALEXANDRIA;2400505;RN;0
110;BRASIL;1058;ALEXANIA;5200308;GO;0
111;BRASIL;1058;ALFENAS;3101607;MG;0
112;BRASIL;1058;ALFREDO CHAVES;3200300;ES;0
113;BRASIL;1058;ALFREDO MARCONDES;3500808;SP;0
114;BRASIL;1058;ALFREDO VASCONCELOS;3101631;MG;0
115;BRASIL;1058;ALFREDO WAGNER;4200705;SC;0
116;BRASIL;1058;ALGODAO DE JANDAIRA;2500577;PB;0
117;BRASIL;1058;ALHANDRA;2500601;PB;0
118;BRASIL;1058;ALIANCA;2600708;PE;0
119;BRASIL;1058;ALIANCA DO TOCANTINS;1700350;TO;0
120;BRASIL;1058;ALMADINA;2900900;BA;0
121;BRASIL;1058;ALMAS;1700400;TO;0
122;BRASIL;1058;ALMEIRIM;1500503;PA;0
123;BRASIL;1058;ALMENARA;3101706;MG;0
124;BRASIL;1058;ALMINO AFONSO;2400604;RN;0
125;BRASIL;1058;ALMIRANTE TAMANDARE;4100400;PR;0
126;BRASIL;1058;ALMIRANTE TAMANDARE DO SUL;4300471;RS;0
127;BRASIL;1058;ALOANDIA;5200506;GO;0
128;BRASIL;1058;ALPERCATA;3101805;MG;0
129;BRASIL;1058;ALPESTRE;4300505;RS;0
130;BRASIL;1058;ALPINOPOLIS;3101904;MG;0
131;BRASIL;1058;ALTA FLORESTA;5100250;MT;0
132;BRASIL;1058;ALTA FLORESTA D OESTE;1100015;RO;0
133;BRASIL;1058;ALTAIR;3500907;SP;0
134;BRASIL;1058;ALTAMIRA;1500602;PA;0
135;BRASIL;1058;ALTAMIRA DO MARANHAO;2100402;MA;0
136;BRASIL;1058;ALTAMIRA DO PARANA;4100459;PR;0
137;BRASIL;1058;ALTANEIRA;2300606;CE;0
138;BRASIL;1058;ALTEROSA;3102001;MG;0
139;BRASIL;1058;ALTINHO;2600807;PE;0
140;BRASIL;1058;ALTINOPOLIS;3501004;SP;0
141;BRASIL;1058;ALTO ALEGRE;1400050;RR;0
142;BRASIL;1058;ALTO ALEGRE;4300554;RS;0
143;BRASIL;1058;ALTO ALEGRE;3501103;SP;0
144;BRASIL;1058;ALTO ALEGRE DO MARANHAO;2100436;MA;0
145;BRASIL;1058;ALTO ALEGRE DO PINDARE;2100477;MA;0
146;BRASIL;1058;ALTO ALEGRE DOS PARECIS;1100379;RO;0
147;BRASIL;1058;ALTO ARAGUAIA;5100300;MT;0
148;BRASIL;1058;ALTO BELA VISTA;4200754;SC;0
149;BRASIL;1058;ALTO BOA VISTA;5100359;MT;0
150;BRASIL;1058;ALTO CAPARAO;3102050;MG;0
151;BRASIL;1058;ALTO DO RODRIGUES;2400703;RN;0
152;BRASIL;1058;ALTO FELIZ;4300570;RS;0
153;BRASIL;1058;ALTO GARCAS;5100409;MT;0
154;BRASIL;1058;ALTO HORIZONTE;5200555;GO;0
155;BRASIL;1058;ALTO JEQUITIBA;3153509;MG;0
156;BRASIL;1058;ALTO LONGA;2200301;PI;0
157;BRASIL;1058;ALTO PARAGUAI;5100508;MT;0
158;BRASIL;1058;ALTO PARAISO;4128625;PR;0
159;BRASIL;1058;ALTO PARAISO;1100403;RO;0
160;BRASIL;1058;ALTO PARAISO DE GOIAS;5200605;GO;0
161;BRASIL;1058;ALTO PARANA;4100608;PR;0
162;BRASIL;1058;ALTO PARNAIBA;2100501;MA;0
163;BRASIL;1058;ALTO PIQUIRI;4100707;PR;0
164;BRASIL;1058;ALTO RIO DOCE;3102100;MG;0
165;BRASIL;1058;ALTO RIO NOVO;3200359;ES;0
166;BRASIL;1058;ALTO SANTO;2300705;CE;0
167;BRASIL;1058;ALTO TAQUARI;5100607;MT;0
168;BRASIL;1058;ALTONIA;4100509;PR;0
169;BRASIL;1058;ALTOS;2200400;PI;0
170;BRASIL;1058;ALUMINIO;3501152;SP;0
171;BRASIL;1058;ALVARAES;1300029;AM;0
172;BRASIL;1058;ALVARENGA;3102209;MG;0
173;BRASIL;1058;ALVARES FLORENCE;3501202;SP;0
174;BRASIL;1058;ALVARES MACHADO;3501301;SP;0
175;BRASIL;1058;ALVARO DE CARVALHO;3501400;SP;0
176;BRASIL;1058;ALVINLANDIA;3501509;SP;0
177;BRASIL;1058;ALVINOPOLIS;3102308;MG;0
178;BRASIL;1058;ALVORADA;4300604;RS;0
179;BRASIL;1058;ALVORADA;1700707;TO;0
180;BRASIL;1058;ALVORADA D OESTE;1100346;RO;0
181;BRASIL;1058;ALVORADA DE MINAS;3102407;MG;0
182;BRASIL;1058;ALVORADA DO GURGUEIA;2200459;PI;0
183;BRASIL;1058;ALVORADA DO NORTE;5200803;GO;0
184;BRASIL;1058;ALVORADA DO SUL;4100806;PR;0
185;BRASIL;1058;AMAJARI;1400027;RR;0
186;BRASIL;1058;AMAMBAI;5000609;MS;0
187;BRASIL;1058;AMAPA;1600105;AP;0
188;BRASIL;1058;AMAPA DO MARANHAO;2100550;MA;0
189;BRASIL;1058;AMAPORA;4100905;PR;0
190;BRASIL;1058;AMARAJI;2600906;PE;0
191;BRASIL;1058;AMARAL FERRADOR;4300638;RS;0
192;BRASIL;1058;AMARALINA;5200829;GO;0
193;BRASIL;1058;AMARANTE;2200509;PI;0
194;BRASIL;1058;AMARANTE DO MARANHAO;2100600;MA;0
195;BRASIL;1058;AMARGOSA;2901007;BA;0
196;BRASIL;1058;AMATURA;1300060;AM;0
197;BRASIL;1058;AMELIA RODRIGUES;2901106;BA;0
198;BRASIL;1058;AMERICA DOURADA;2901155;BA;0
199;BRASIL;1058;AMERICANA;3501608;SP;0
200;BRASIL;1058;AMERICANO DO BRASIL;5200852;GO;0
201;BRASIL;1058;AMERICO BRASILIENSE;3501707;SP;0
202;BRASIL;1058;AMERICO DE CAMPOS;3501806;SP;0
203;BRASIL;1058;AMETISTA DO SUL;4300646;RS;0
204;BRASIL;1058;AMONTADA;2300754;CE;0
205;BRASIL;1058;AMORINOPOLIS;5200902;GO;0
206;BRASIL;1058;AMPARO;2500734;PB;0
207;BRASIL;1058;AMPARO;3501905;SP;0
208;BRASIL;1058;AMPARO DE SAO FRANCISCO;2800100;SE;0
209;BRASIL;1058;AMPARO DO SERRA;3102506;MG;0
210;BRASIL;1058;AMPERE;4101002;PR;0
211;BRASIL;1058;ANADIA;2700201;AL;0
212;BRASIL;1058;ANAGE;2901205;BA;0
213;BRASIL;1058;ANAHY;4101051;PR;0
214;BRASIL;1058;ANAJAS;1500701;PA;0
215;BRASIL;1058;ANAJATUBA;2100709;MA;0
216;BRASIL;1058;ANALANDIA;3502002;SP;0
217;BRASIL;1058;ANAMA;1300086;AM;0
218;BRASIL;1058;ANANAS;1701002;TO;0
219;BRASIL;1058;ANANINDEUA;1500800;PA;0
220;BRASIL;1058;ANAPOLIS;5201108;GO;0
221;BRASIL;1058;ANAPU;1500859;PA;0
222;BRASIL;1058;ANAPURUS;2100808;MA;0
223;BRASIL;1058;ANASTACIO;5000708;MS;0
224;BRASIL;1058;ANAURILANDIA;5000807;MS;0
225;BRASIL;1058;ANCHIETA;3200409;ES;0
226;BRASIL;1058;ANCHIETA;4200804;SC;0
227;BRASIL;1058;ANDARAI;2901304;BA;0
228;BRASIL;1058;ANDIRA;4101101;PR;0
229;BRASIL;1058;ANDORINHA;2901353;BA;0
230;BRASIL;1058;ANDRADAS;3102605;MG;0
231;BRASIL;1058;ANDRADINA;3502101;SP;0
232;BRASIL;1058;ANDRE DA ROCHA;4300661;RS;0
233;BRASIL;1058;ANDRELANDIA;3102803;MG;0
234;BRASIL;1058;ANGATUBA;3502200;SP;0
235;BRASIL;1058;ANGELANDIA;3102852;MG;0
236;BRASIL;1058;ANGELICA;5000856;MS;0
237;BRASIL;1058;ANGELIM;2601003;PE;0
238;BRASIL;1058;ANGELINA;4200903;SC;0
239;BRASIL;1058;ANGICAL;2901403;BA;0
240;BRASIL;1058;ANGICAL DO PIAUI;2200608;PI;0
241;BRASIL;1058;ANGICO;1701051;TO;0
242;BRASIL;1058;ANGICOS;2400802;RN;0
243;BRASIL;1058;ANGRA DOS REIS;3300100;RJ;0
244;BRASIL;1058;ANGUERA;2901502;BA;0
245;BRASIL;1058;ANGULO;4101150;PR;0
246;BRASIL;1058;ANHANGUERA;5201207;GO;0
247;BRASIL;1058;ANHEMBI;3502309;SP;0
248;BRASIL;1058;ANHUMAS;3502408;SP;0
249;BRASIL;1058;ANICUNS;5201306;GO;0
250;BRASIL;1058;ANISIO DE ABREU;2200707;PI;0
251;BRASIL;1058;ANITA GARIBALDI;4201000;SC;0
252;BRASIL;1058;ANITAPOLIS;4201109;SC;0
253;BRASIL;1058;ANORI;1300102;AM;0
254;BRASIL;1058;ANTA GORDA;4300703;RS;0
255;BRASIL;1058;ANTAS;2901601;BA;0
256;BRASIL;1058;ANTONINA;4101200;PR;0
257;BRASIL;1058;ANTONINA DO NORTE;2300804;CE;0
258;BRASIL;1058;ANTONIO ALMEIDA;2200806;PI;0
259;BRASIL;1058;ANTONIO CARDOSO;2901700;BA;0
260;BRASIL;1058;ANTONIO CARLOS;3102902;MG;0
261;BRASIL;1058;ANTONIO CARLOS;4201208;SC;0
262;BRASIL;1058;ANTONIO DIAS;3103009;MG;0
263;BRASIL;1058;ANTONIO GONCALVES;2901809;BA;0
264;BRASIL;1058;ANTONIO JOAO;5000906;MS;0
265;BRASIL;1058;ANTONIO MARTINS;2400901;RN;0
266;BRASIL;1058;ANTONIO OLINTO;4101309;PR;0
267;BRASIL;1058;ANTONIO PRADO;4300802;RS;0
268;BRASIL;1058;ANTONIO PRADO DE MINAS;3103108;MG;0
269;BRASIL;1058;APARECIDA;2500775;PB;0
270;BRASIL;1058;APARECIDA;3502507;SP;0
271;BRASIL;1058;APARECIDA D OESTE;3502606;SP;0
272;BRASIL;1058;APARECIDA DE GOIANIA;5201405;GO;0
273;BRASIL;1058;APARECIDA DO RIO DOCE;5201454;GO;0
274;BRASIL;1058;APARECIDA DO RIO NEGRO;1701101;TO;0
275;BRASIL;1058;APARECIDA DO TABOADO;5001003;MS;0
276;BRASIL;1058;APERIBE;3300159;RJ;0
277;BRASIL;1058;APIACA;3200508;ES;0
278;BRASIL;1058;APIACAS;5100805;MT;0
279;BRASIL;1058;APIAI;3502705;SP;0
280;BRASIL;1058;APICUM-ACU;2100832;MA;0
281;BRASIL;1058;APIUNA;4201257;SC;0
282;BRASIL;1058;APODI;2401008;RN;0
283;BRASIL;1058;APORA;2901908;BA;0
284;BRASIL;1058;APORE;5201504;GO;0
285;BRASIL;1058;APUAREMA;2901957;BA;0
286;BRASIL;1058;APUCARANA;4101408;PR;0
287;BRASIL;1058;APUI;1300144;AM;0
288;BRASIL;1058;APUIARES;2300903;CE;0
289;BRASIL;1058;AQUIDABA;2800209;SE;0
290;BRASIL;1058;AQUIDAUANA;5001102;MS;0
291;BRASIL;1058;AQUIRAZ;2301000;CE;0
292;BRASIL;1058;ARABUTA;4201273;SC;0
293;BRASIL;1058;ARACAGI;2500809;PB;0
294;BRASIL;1058;ARACAI;3103207;MG;0
295;BRASIL;1058;ARACAJU;2800308;SE;0
296;BRASIL;1058;ARACARIGUAMA;3502754;SP;0
297;BRASIL;1058;ARACAS;2902054;BA;0
298;BRASIL;1058;ARACATI;2301109;CE;0
299;BRASIL;1058;ARACATU;2902005;BA;0
300;BRASIL;1058;ARACATUBA;3502804;SP;0
301;BRASIL;1058;ARACI;2902104;BA;0
302;BRASIL;1058;ARACITABA;3103306;MG;0
303;BRASIL;1058;ARACOIABA;2301208;CE;0
304;BRASIL;1058;ARACOIABA;2601052;PE;0
305;BRASIL;1058;ARACOIABA DA SERRA;3502903;SP;0
306;BRASIL;1058;ARACRUZ;3200607;ES;0
307;BRASIL;1058;ARACU;5201603;GO;0
308;BRASIL;1058;ARACUAI;3103405;MG;0
309;BRASIL;1058;ARAGARCAS;5201702;GO;0
310;BRASIL;1058;ARAGOIANIA;5201801;GO;0
311;BRASIL;1058;ARAGOMINAS;1701309;TO;0
312;BRASIL;1058;ARAGUACEMA;1701903;TO;0
313;BRASIL;1058;ARAGUACU;1702000;TO;0
314;BRASIL;1058;ARAGUAIANA;5101001;MT;0
315;BRASIL;1058;ARAGUAINA;1702109;TO;0
316;BRASIL;1058;ARAGUAINHA;5101209;MT;0
317;BRASIL;1058;ARAGUANA;2100873;MA;0
318;BRASIL;1058;ARAGUANA;1702158;TO;0
319;BRASIL;1058;ARAGUAPAZ;5202155;GO;0
320;BRASIL;1058;ARAGUARI;3103504;MG;0
321;BRASIL;1058;ARAGUATINS;1702208;TO;0
322;BRASIL;1058;ARAIOSES;2100907;MA;0
323;BRASIL;1058;ARAL MOREIRA;5001243;MS;0
324;BRASIL;1058;ARAMARI;2902203;BA;0
325;BRASIL;1058;ARAMBARE;4300851;RS;0
326;BRASIL;1058;ARAME;2100956;MA;0
327;BRASIL;1058;ARAMINA;3503000;SP;0
328;BRASIL;1058;ARANDU;3503109;SP;0
329;BRASIL;1058;ARANTINA;3103603;MG;0
330;BRASIL;1058;ARAPEI;3503158;SP;0
331;BRASIL;1058;ARAPIRACA;2700300;AL;0
332;BRASIL;1058;ARAPOEMA;1702307;TO;0
333;BRASIL;1058;ARAPONGA;3103702;MG;0
334;BRASIL;1058;ARAPONGAS;4101507;PR;0
335;BRASIL;1058;ARAPORA;3103751;MG;0
336;BRASIL;1058;ARAPOTI;4101606;PR;0
337;BRASIL;1058;ARAPUA;3103801;MG;0
338;BRASIL;1058;ARAPUA;4101655;PR;0
339;BRASIL;1058;ARAPUTANGA;5101258;MT;0
340;BRASIL;1058;ARAQUARI;4201307;SC;0
341;BRASIL;1058;ARARA;2500908;PB;0
342;BRASIL;1058;ARARANGUA;4201406;SC;0
343;BRASIL;1058;ARARAQUARA;3503208;SP;0
344;BRASIL;1058;ARARAS;3503307;SP;0
345;BRASIL;1058;ARARENDA;2301257;CE;0
346;BRASIL;1058;ARARI;2101004;MA;0
347;BRASIL;1058;ARARICA;4300877;RS;0
348;BRASIL;1058;ARARIPE;2301307;CE;0
349;BRASIL;1058;ARARIPINA;2601102;PE;0
350;BRASIL;1058;ARARUAMA;3300209;RJ;0
351;BRASIL;1058;ARARUNA;2501005;PB;0
352;BRASIL;1058;ARARUNA;4101705;PR;0
353;BRASIL;1058;ARATACA;2902252;BA;0
354;BRASIL;1058;ARATIBA;4300901;RS;0
355;BRASIL;1058;ARATUBA;2301406;CE;0
356;BRASIL;1058;ARATUIPE;2902302;BA;0
357;BRASIL;1058;ARAUA;2800407;SE;0
358;BRASIL;1058;ARAUCARIA;4101804;PR;0
359;BRASIL;1058;ARAUJOS;3103900;MG;0
360;BRASIL;1058;ARAXA;3104007;MG;0
361;BRASIL;1058;ARCEBURGO;3104106;MG;0
362;BRASIL;1058;ARCO-IRIS;3503356;SP;0
363;BRASIL;1058;ARCOS;3104205;MG;0
364;BRASIL;1058;ARCOVERDE;2601201;PE;0
365;BRASIL;1058;AREADO;3104304;MG;0
366;BRASIL;1058;AREAL;3300225;RJ;0
367;BRASIL;1058;AREALVA;3503406;SP;0
368;BRASIL;1058;AREIA;2501104;PB;0
369;BRASIL;1058;AREIA BRANCA;2401107;RN;0
370;BRASIL;1058;AREIA BRANCA;2800506;SE;0
371;BRASIL;1058;AREIA DE BARAUNAS;2501153;PB;0
372;BRASIL;1058;AREIAL;2501203;PB;0
373;BRASIL;1058;AREIAS;3503505;SP;0
374;BRASIL;1058;AREIOPOLIS;3503604;SP;0
375;BRASIL;1058;ARENAPOLIS;5101308;MT;0
376;BRASIL;1058;ARENOPOLIS;5202353;GO;0
377;BRASIL;1058;ARES;2401206;RN;0
378;BRASIL;1058;ARGIRITA;3104403;MG;0
379;BRASIL;1058;ARICANDUVA;3104452;MG;0
380;BRASIL;1058;ARINOS;3104502;MG;0
381;BRASIL;1058;ARIPUANA;5101407;MT;0
382;BRASIL;1058;ARIQUEMES;1100023;RO;0
383;BRASIL;1058;ARIRANHA;3503703;SP;0
384;BRASIL;1058;ARIRANHA DO IVAI;4101853;PR;0
385;BRASIL;1058;ARMACAO DOS BUZIOS;3300233;RJ;0
386;BRASIL;1058;ARMAZEM;4201505;SC;0
387;BRASIL;1058;ARNEIROZ;2301505;CE;0
388;BRASIL;1058;AROAZES;2200905;PI;0
389;BRASIL;1058;AROEIRAS;2501302;PB;0
390;BRASIL;1058;AROEIRAS DO ITAIM;2200954;PI;0
391;BRASIL;1058;ARRAIAL;2201002;PI;0
392;BRASIL;1058;ARRAIAL DO CABO;3300258;RJ;0
393;BRASIL;1058;ARRAIAS;1702406;TO;0
394;BRASIL;1058;ARROIO DO MEIO;4301008;RS;0
395;BRASIL;1058;ARROIO DO PADRE;4301073;RS;0
396;BRASIL;1058;ARROIO DO SAL;4301057;RS;0
397;BRASIL;1058;ARROIO DO TIGRE;4301206;RS;0
398;BRASIL;1058;ARROIO DOS RATOS;4301107;RS;0
399;BRASIL;1058;ARROIO GRANDE;4301305;RS;0
400;BRASIL;1058;ARROIO TRINTA;4201604;SC;0
401;BRASIL;1058;ARTUR NOGUEIRA;3503802;SP;0
402;BRASIL;1058;ARUANA;5202502;GO;0
403;BRASIL;1058;ARUJA;3503901;SP;0
404;BRASIL;1058;ARVOREDO;4201653;SC;0
405;BRASIL;1058;ARVOREZINHA;4301404;RS;0
406;BRASIL;1058;ASCURRA;4201703;SC;0
407;BRASIL;1058;ASPASIA;3503950;SP;0
408;BRASIL;1058;ASSAI;4101903;PR;0
409;BRASIL;1058;ASSARE;2301604;CE;0
410;BRASIL;1058;ASSIS;3504008;SP;0
411;BRASIL;1058;ASSIS BRASIL;1200054;AC;0
412;BRASIL;1058;ASSIS CHATEAUBRIAND;4102000;PR;0
413;BRASIL;1058;ASSUNCAO;2501351;PB;0
414;BRASIL;1058;ASSUNCAO DO PIAUI;2201051;PI;0
415;BRASIL;1058;ASTOLFO DUTRA;3104601;MG;0
416;BRASIL;1058;ASTORGA;4102109;PR;0
417;BRASIL;1058;ATALAIA;2700409;AL;0
418;BRASIL;1058;ATALAIA;4102208;PR;0
419;BRASIL;1058;ATALAIA DO NORTE;1300201;AM;0
420;BRASIL;1058;ATALANTA;4201802;SC;0
421;BRASIL;1058;ATALEIA;3104700;MG;0
422;BRASIL;1058;ATIBAIA;3504107;SP;0
423;BRASIL;1058;ATILIO VIVACQUA;3200706;ES;0
424;BRASIL;1058;AUGUSTINOPOLIS;1702554;TO;0
425;BRASIL;1058;AUGUSTO CORREA;1500909;PA;0
426;BRASIL;1058;AUGUSTO DE LIMA;3104809;MG;0
427;BRASIL;1058;AUGUSTO PESTANA;4301503;RS;0
428;BRASIL;1058;AUGUSTO SEVERO;2401305;RN;0
429;BRASIL;1058;AUREA;4301552;RS;0
430;BRASIL;1058;AURELINO LEAL;2902401;BA;0
431;BRASIL;1058;AURIFLAMA;3504206;SP;0
432;BRASIL;1058;AURILANDIA;5202601;GO;0
433;BRASIL;1058;AURORA;2301703;CE;0
434;BRASIL;1058;AURORA;4201901;SC;0
435;BRASIL;1058;AURORA DO PARA;1500958;PA;0
436;BRASIL;1058;AURORA DO TOCANTINS;1702703;TO;0
437;BRASIL;1058;AUTAZES;1300300;AM;0
438;BRASIL;1058;AVAI;3504305;SP;0
439;BRASIL;1058;AVANHANDAVA;3504404;SP;0
440;BRASIL;1058;AVARE;3504503;SP;0
441;BRASIL;1058;AVEIRO;1501006;PA;0
442;BRASIL;1058;AVELINO LOPES;2201101;PI;0
443;BRASIL;1058;AVELINOPOLIS;5202809;GO;0
444;BRASIL;1058;AXIXA;2101103;MA;0
445;BRASIL;1058;AXIXA DO TOCANTINS;1702901;TO;0
446;BRASIL;1058;BABACULANDIA;1703008;TO;0
447;BRASIL;1058;BACABAL;2101202;MA;0
448;BRASIL;1058;BACABEIRA;2101251;MA;0
449;BRASIL;1058;BACURI;2101301;MA;0
450;BRASIL;1058;BACURITUBA;2101350;MA;0
451;BRASIL;1058;BADY BASSITT;3504602;SP;0
452;BRASIL;1058;BAEPENDI;3104908;MG;0
453;BRASIL;1058;BAGE;4301602;RS;0
454;BRASIL;1058;BAGRE;1501105;PA;0
455;BRASIL;1058;BAIA DA TRAICAO;2501401;PB;0
456;BRASIL;1058;BAIA FORMOSA;2401404;RN;0
457;BRASIL;1058;BAIANOPOLIS;2902500;BA;0
458;BRASIL;1058;BAIAO;1501204;PA;0
459;BRASIL;1058;BAIXA GRANDE;2902609;BA;0
460;BRASIL;1058;BAIXA GRANDE DO RIBEIRO;2201150;PI;0
461;BRASIL;1058;BAIXIO;2301802;CE;0
462;BRASIL;1058;BAIXO GUANDU;3200805;ES;0
463;BRASIL;1058;BALBINOS;3504701;SP;0
464;BRASIL;1058;BALDIM;3105004;MG;0
465;BRASIL;1058;BALIZA;5203104;GO;0
466;BRASIL;1058;BALNEARIO ARROIO DO SILVA;4201950;SC;0
467;BRASIL;1058;BALNEARIO BARRA DO SUL;4202057;SC;0
468;BRASIL;1058;BALNEARIO CAMBORIU;4202008;SC;0
469;BRASIL;1058;BALNEARIO GAIVOTA;4202073;SC;0
470;BRASIL;1058;BALNEARIO PICARRAS;4212809;SC;0
471;BRASIL;1058;BALNEARIO PINHAL;4301636;RS;0
472;BRASIL;1058;BALSA NOVA;4102307;PR;0
473;BRASIL;1058;BALSAMO;3504800;SP;0
474;BRASIL;1058;BALSAS;2101400;MA;0
475;BRASIL;1058;BAMBUI;3105103;MG;0
